datetime,prefecture,mig_in,mig_out,mig_internal
2017-03-01,青森県,3724,7022,2900
2017-03-01,岩手県,3373,5810,4113
2017-03-01,宮城県,10589,12196,8738
2017-03-01,秋田県,2183,4433,2623
2017-03-01,山形県,2606,4943,2510
2017-03-01,福島県,5105,8024,6246
2017-03-01,茨城県,9490,12302,7952
2017-03-01,栃木県,6722,8689,4344
2017-03-01,群馬県,5750,7608,4913
2017-03-01,埼玉県,35239,28083,20924
2017-03-01,千葉県,32826,25906,18943
2017-03-01,東京都,99944,60613,60824
2017-03-01,神奈川県,48268,35680,30989
2017-03-01,新潟県,4710,8290,7088
2017-03-01,富山県,2849,3350,2226
2017-03-01,石川県,4064,5053,2877
2017-03-01,福井県,2031,2544,1775
2017-03-01,山梨県,2451,4338,2591
2017-03-01,長野県,5803,7741,8525
2017-03-01,岐阜県,5604,7516,4921
2017-03-01,静岡県,11454,14250,12355
2017-03-01,愛知県,26637,23440,31399
2017-03-01,三重県,5441,7070,4381
2017-03-01,滋賀県,5252,5936,3118
2017-03-01,京都府,13264,13147,8799
2017-03-01,大阪府,33092,30486,30004
2017-03-01,兵庫県,18266,20154,16228
2017-03-01,奈良県,4618,5613,2587
2017-03-01,和歌山県,2187,3250,1805
2017-03-01,鳥取県,1855,2741,1336
2017-03-01,島根県,2131,3042,2154
2017-03-01,岡山県,6528,7355,6238
2017-03-01,広島県,10376,11938,10580
2017-03-01,山口県,4131,5982,3437
2017-03-01,徳島県,1940,3093,2017
2017-03-01,香川県,3883,4614,2315
2017-03-01,愛媛県,3704,5164,3145
2017-03-01,高知県,1806,3244,2259
2017-03-01,福岡県,22467,22077,24296
2017-03-01,佐賀県,3350,4211,2099
2017-03-01,長崎県,4803,7667,5752
2017-03-01,熊本県,5336,8180,7090
2017-03-01,大分県,3365,4978,3216
2017-03-01,宮崎県,3477,5728,3176
2017-03-01,鹿児島県,4962,7783,6650
2017-03-01,沖縄県,4782,6912,7998
2017-04-01,北海道,10523,11005,41394
2017-04-01,青森県,3207,4885,4119
2017-04-01,岩手県,3439,4637,3323
2017-04-01,宮城県,10075,9911,7392
2017-04-01,秋田県,2232,3244,1710
2017-04-01,山形県,2732,3449,2869
2017-04-01,福島県,4394,6078,4902
2017-04-01,茨城県,8203,9166,5856
2017-04-01,栃木県,5269,6111,2630
2017-04-01,群馬県,4912,5158,3048
2017-04-01,埼玉県,24880,21630,14318
2017-04-01,千葉県,23747,20540,12573
2017-04-01,東京都,65279,52755,43886
2017-04-01,神奈川県,32229,28434,21495
2017-04-01,新潟県,4374,5540,5057
2017-04-01,富山県,2384,2610,1198
2017-04-01,石川県,3760,3567,1672
2017-04-01,福井県,1670,2072,1004
2017-04-01,山梨県,2515,2569,1473
2017-04-01,長野県,4780,5470,4454
2017-04-01,岐阜県,3909,5524,4329
2017-04-01,静岡県,8931,9722,7923
2017-04-01,愛知県,20995,19338,20291
2017-04-01,三重県,4240,5131,3325
2017-04-01,滋賀県,4408,3862,1908
2017-04-01,京都府,9522,8740,5846
2017-04-01,大阪府,25617,25586,21622
2017-04-01,兵庫県,15623,15805,11940
2017-04-01,奈良県,4212,4038,1881
2017-04-01,和歌山県,1910,2734,1891
2017-04-01,鳥取県,1885,2068,1084
2017-04-01,島根県,2173,2534,1824
2017-04-01,岡山県,5084,5899,3795
2017-04-01,広島県,9968,9938,7743
2017-04-01,山口県,5096,4650,4195
2017-04-01,徳島県,1781,2226,1719
2017-04-01,香川県,3791,3687,1644
2017-04-01,愛媛県,3327,4291,3791
2017-04-01,高知県,1939,2292,2152
2017-04-01,福岡県,19386,19461,17397
2017-04-01,佐賀県,2562,3390,1297
2017-04-01,長崎県,4638,6153,4032
2017-04-01,熊本県,5588,6747,6135
2017-04-01,大分県,3442,4175,2474
2017-04-01,宮崎県,3532,4633,3753
2017-04-01,鹿児島県,5482,6793,9866
2017-04-01,沖縄県,4404,5801,7499
2017-05-01,北海道,3611,3785,12938
2017-05-01,青森県,1206,1367,1057
2017-05-01,岩手県,1288,1506,1249
2017-05-01,宮城県,3438,3358,4714
2017-05-01,秋田県,826,912,634
2017-05-01,山形県,856,1021,894
2017-05-01,福島県,2021,2433,1870
2017-05-01,茨城県,4172,4219,3708
2017-05-01,栃木県,2822,2855,1853
2017-05-01,群馬県,2586,2543,2309
2017-05-01,埼玉県,14117,13022,11686
2017-05-01,千葉県,12207,11799,9828
2017-05-01,東京都,33940,30399,37159
2017-05-01,神奈川県,17012,16504,18579
2017-05-01,新潟県,1517,1855,2719
2017-05-01,富山県,959,1027,862
2017-05-01,石川県,1354,1293,1177
2017-05-01,福井県,732,804,570
2017-05-01,山梨県,909,1110,1129
2017-05-01,長野県,2043,2148,2603
2017-05-01,岐阜県,2125,2729,2253
2017-05-01,静岡県,4137,4222,5946
2017-05-01,愛知県,9563,8730,17162
2017-05-01,三重県,2305,2535,1785
2017-05-01,滋賀県,2130,2099,1558
2017-05-01,京都府,4022,4420,4338
2017-05-01,大阪府,12813,12826,19239
2017-05-01,兵庫県,7075,7635,8906
2017-05-01,奈良県,1788,2214,1460
2017-05-01,和歌山県,832,1136,841
2017-05-01,鳥取県,617,622,410
2017-05-01,島根県,799,793,412
2017-05-01,岡山県,2130,2330,2537
2017-05-01,広島県,3644,4062,4957
2017-05-01,山口県,1643,1821,1286
2017-05-01,徳島県,697,807,822
2017-05-01,香川県,1192,1228,870
2017-05-01,愛媛県,1156,1424,1177
2017-05-01,高知県,595,708,763
2017-05-01,福岡県,7258,7154,12763
2017-05-01,佐賀県,1088,1320,778
2017-05-01,長崎県,1625,1907,1360
2017-05-01,熊本県,2024,2127,3723
2017-05-01,大分県,1336,1385,1181
2017-05-01,宮崎県,1311,1332,1034
2017-05-01,鹿児島県,1815,1870,1815
2017-05-01,沖縄県,1731,1671,3174
2017-06-01,北海道,3165,3108,12129
2017-06-01,青森県,1020,1088,962
2017-06-01,岩手県,1052,1073,986
2017-06-01,宮城県,2718,2602,4261
2017-06-01,秋田県,652,777,548
2017-06-01,山形県,716,761,833
2017-06-01,福島県,1634,1875,1551
2017-06-01,茨城県,3333,3522,3202
2017-06-01,栃木県,2384,2429,1764
2017-06-01,群馬県,1999,2235,2065
2017-06-01,埼玉県,12456,11151,10943
2017-06-01,千葉県,10341,9958,9145
2017-06-01,東京都,28408,26814,33889
2017-06-01,神奈川県,14524,14324,17016
2017-06-01,新潟県,1232,1438,2117
2017-06-01,富山県,919,817,804
2017-06-01,石川県,1163,1087,1087
2017-06-01,福井県,597,732,576
2017-06-01,山梨県,873,918,1052
2017-06-01,長野県,1794,1692,2206
2017-06-01,岐阜県,1930,2208,2143
2017-06-01,静岡県,3581,3564,5380
2017-06-01,愛知県,7766,7549,15020
2017-06-01,三重県,1986,2227,1679
2017-06-01,滋賀県,1801,1814,1517
2017-06-01,京都府,3461,3640,3736
2017-06-01,大阪府,10409,10669,17195
2017-06-01,兵庫県,5889,6046,7679
2017-06-01,奈良県,1412,1833,1295
2017-06-01,和歌山県,763,974,757
2017-06-01,鳥取県,530,536,390
2017-06-01,島根県,710,668,363
2017-06-01,岡山県,1741,1862,2342
2017-06-01,広島県,2525,3107,4136
2017-06-01,山口県,1231,1450,1119
2017-06-01,徳島県,570,617,761
2017-06-01,香川県,958,1006,883
2017-06-01,愛媛県,997,1162,1080
2017-06-01,高知県,458,530,703
2017-06-01,福岡県,5936,5623,11679
2017-06-01,佐賀県,966,1039,648
2017-06-01,長崎県,1205,1467,1084
2017-06-01,熊本県,1551,1640,3121
2017-06-01,大分県,1072,1128,1033
2017-06-01,宮崎県,1083,1024,899
2017-06-01,鹿児島県,1523,1491,1578
2017-06-01,沖縄県,1569,1328,3155
2017-07-01,北海道,3922,3284,13173
2017-07-01,青森県,1448,1455,1242
2017-07-01,岩手県,1189,1320,1132
2017-07-01,宮城県,3471,3456,4480
2017-07-01,秋田県,878,898,644
2017-07-01,山形県,955,972,854
2017-07-01,福島県,1901,2204,1864
2017-07-01,茨城県,3705,3584,3570
2017-07-01,栃木県,2384,2863,1885
2017-07-01,群馬県,2254,2300,2201
2017-07-01,埼玉県,13247,12326,11292
2017-07-01,千葉県,11008,10501,9455
2017-07-01,東京都,30135,28378,34953
2017-07-01,神奈川県,15082,16017,16573
2017-07-01,新潟県,1664,1717,2527
2017-07-01,富山県,839,802,792
2017-07-01,石川県,1341,1129,1119
2017-07-01,福井県,687,764,568
2017-07-01,山梨県,988,1081,1044
2017-07-01,長野県,1977,1887,2180
2017-07-01,岐阜県,2093,2502,2170
2017-07-01,静岡県,4500,3976,5445
2017-07-01,愛知県,8813,8699,15410
2017-07-01,三重県,2261,2323,1800
2017-07-01,滋賀県,1896,2323,1525
2017-07-01,京都府,3672,4033,3657
2017-07-01,大阪府,11196,11090,17126
2017-07-01,兵庫県,6214,6398,7646
2017-07-01,奈良県,1471,1837,1303
2017-07-01,和歌山県,721,903,727
2017-07-01,鳥取県,563,600,402
2017-07-01,島根県,797,757,308
2017-07-01,岡山県,1970,2106,2431
2017-07-01,広島県,3182,3527,4330
2017-07-01,山口県,1431,2550,1193
2017-07-01,徳島県,669,685,751
2017-07-01,香川県,1233,1560,760
2017-07-01,愛媛県,1307,1299,1133
2017-07-01,高知県,667,655,642
2017-07-01,福岡県,7025,6493,11357
2017-07-01,佐賀県,1075,1132,694
2017-07-01,長崎県,1567,1642,1131
2017-07-01,熊本県,2391,1926,2976
2017-07-01,大分県,1448,1321,978
2017-07-01,宮崎県,1372,1285,971
2017-07-01,鹿児島県,1751,2053,1812
2017-07-01,沖縄県,1782,1529,3125
2017-08-01,北海道,3775,3860,12480
2017-08-01,青森県,1499,1764,1081
2017-08-01,岩手県,1177,1317,1086
2017-08-01,宮城県,3323,3069,4115
2017-08-01,秋田県,788,930,543
2017-08-01,山形県,944,1026,835
2017-08-01,福島県,1686,2145,1755
2017-08-01,茨城県,3553,3786,3528
2017-08-01,栃木県,2516,2521,1728
2017-08-01,群馬県,2424,2378,2199
2017-08-01,埼玉県,13024,11801,11213
2017-08-01,千葉県,11185,10908,9430
2017-08-01,東京都,30645,27994,35343
2017-08-01,神奈川県,15625,15328,17195
2017-08-01,新潟県,1515,1605,2416
2017-08-01,富山県,885,1068,865
2017-08-01,石川県,1286,1409,1150
2017-08-01,福井県,733,742,660
2017-08-01,山梨県,913,1079,1153
2017-08-01,長野県,1827,1740,2315
2017-08-01,岐阜県,2138,2756,2067
2017-08-01,静岡県,4155,4320,5914
2017-08-01,愛知県,8599,8503,16724
2017-08-01,三重県,2506,2386,1771
2017-08-01,滋賀県,1973,2022,1600
2017-08-01,京都府,4021,4034,4183
2017-08-01,大阪府,11276,11528,18695
2017-08-01,兵庫県,6253,7004,7747
2017-08-01,奈良県,1683,1869,1325
2017-08-01,和歌山県,751,910,742
2017-08-01,鳥取県,568,608,360
2017-08-01,島根県,787,764,315
2017-08-01,岡山県,2019,2223,2648
2017-08-01,広島県,3228,3577,4651
2017-08-01,山口県,1583,1738,1116
2017-08-01,徳島県,728,809,771
2017-08-01,香川県,1227,1153,889
2017-08-01,愛媛県,1301,1431,1340
2017-08-01,高知県,597,637,649
2017-08-01,福岡県,7037,6945,12294
2017-08-01,佐賀県,1206,1211,724
2017-08-01,長崎県,1768,2039,1359
2017-08-01,熊本県,2282,2258,3170
2017-08-01,大分県,1358,1408,1113
2017-08-01,宮崎県,1417,1431,945
2017-08-01,鹿児島県,2000,1891,1920
2017-08-01,沖縄県,2113,1972,3356
2017-09-01,北海道,3069,3291,11809
2017-09-01,青森県,1325,1186,936
2017-09-01,岩手県,1043,1061,1031
2017-09-01,宮城県,2661,2634,3896
2017-09-01,秋田県,666,768,536
2017-09-01,山形県,706,823,824
2017-09-01,福島県,1632,1818,1600
2017-09-01,茨城県,3485,3576,3130
2017-09-01,栃木県,2486,2583,1711
2017-09-01,群馬県,2401,2210,2020
2017-09-01,埼玉県,12123,10904,10580
2017-09-01,千葉県,10318,10056,8997
2017-09-01,東京都,27923,25584,33233
2017-09-01,神奈川県,13573,13997,15916
2017-09-01,新潟県,1461,1473,2278
2017-09-01,富山県,876,864,735
2017-09-01,石川県,1184,1196,1043
2017-09-01,福井県,654,690,612
2017-09-01,山梨県,777,948,1019
2017-09-01,長野県,1812,1665,2297
2017-09-01,岐阜県,1930,2326,2069
2017-09-01,静岡県,3521,3754,5183
2017-09-01,愛知県,7402,7744,14919
2017-09-01,三重県,2225,2087,1659
2017-09-01,滋賀県,1896,1803,1442
2017-09-01,京都府,3419,3664,3647
2017-09-01,大阪府,9946,10168,15745
2017-09-01,兵庫県,5247,5983,7305
2017-09-01,奈良県,1521,1694,1154
2017-09-01,和歌山県,804,832,703
2017-09-01,鳥取県,562,528,367
2017-09-01,島根県,646,693,354
2017-09-01,岡山県,1720,1920,2277
2017-09-01,広島県,2595,3044,4037
2017-09-01,山口県,1474,1351,1037
2017-09-01,徳島県,595,660,684
2017-09-01,香川県,977,1068,854
2017-09-01,愛媛県,1079,1024,1024
2017-09-01,高知県,639,587,603
2017-09-01,福岡県,5742,5954,11072
2017-09-01,佐賀県,992,998,638
2017-09-01,長崎県,1334,1503,1080
2017-09-01,熊本県,1789,1791,2766
2017-09-01,大分県,1110,1239,926
2017-09-01,宮崎県,1148,1113,759
2017-09-01,鹿児島県,1681,1578,1767
2017-09-01,沖縄県,1622,1358,2812
2017-10-01,北海道,3843,4055,15007
2017-10-01,青森県,1299,1389,1141
2017-10-01,岩手県,1351,1460,1373
2017-10-01,宮城県,3317,3367,4580
2017-10-01,秋田県,847,922,600
2017-10-01,山形県,968,988,1092
2017-10-01,福島県,1962,2307,1776
2017-10-01,茨城県,4123,4628,3983
2017-10-01,栃木県,2771,3196,1996
2017-10-01,群馬県,2706,2553,2378
2017-10-01,埼玉県,14647,13037,12423
2017-10-01,千葉県,12228,11940,10581
2017-10-01,東京都,32874,30441,39673
2017-10-01,神奈川県,17014,16012,18762
2017-10-01,新潟県,1653,1870,2783
2017-10-01,富山県,972,1082,1053
2017-10-01,石川県,1475,1478,1265
2017-10-01,福井県,763,879,745
2017-10-01,山梨県,1001,1287,1148
2017-10-01,長野県,2140,2202,2612
2017-10-01,岐阜県,2609,2643,2592
2017-10-01,静岡県,4158,4565,5731
2017-10-01,愛知県,9506,9871,17468
2017-10-01,三重県,2583,2791,2091
2017-10-01,滋賀県,2101,2123,1733
2017-10-01,京都府,4127,4031,3985
2017-10-01,大阪府,12728,12743,20179
2017-10-01,兵庫県,7046,7151,8583
2017-10-01,奈良県,1864,1987,1481
2017-10-01,和歌山県,858,982,848
2017-10-01,鳥取県,613,615,413
2017-10-01,島根県,743,782,436
2017-10-01,岡山県,2127,2364,2680
2017-10-01,広島県,3321,3929,4775
2017-10-01,山口県,1606,1630,1286
2017-10-01,徳島県,690,773,801
2017-10-01,香川県,1298,1332,992
2017-10-01,愛媛県,1211,1425,1296
2017-10-01,高知県,650,679,746
2017-10-01,福岡県,7315,7349,12895
2017-10-01,佐賀県,1148,1210,821
2017-10-01,長崎県,1534,1734,1350
2017-10-01,熊本県,2010,2043,3459
2017-10-01,大分県,1387,1457,1049
2017-10-01,宮崎県,1240,1301,940
2017-10-01,鹿児島県,1882,1912,1820
2017-10-01,沖縄県,2028,1822,3170
2017-11-01,北海道,2560,2645,12046
2017-11-01,青森県,868,966,952
2017-11-01,岩手県,925,975,1069
2017-11-01,宮城県,2127,2086,4140
2017-11-01,秋田県,522,694,549
2017-11-01,山形県,612,673,881
2017-11-01,福島県,1399,1620,1679
2017-11-01,茨城県,3152,3432,3460
2017-11-01,栃木県,2033,2309,1826
2017-11-01,群馬県,2062,2006,2027
2017-11-01,埼玉県,11657,10591,11332
2017-11-01,千葉県,9623,9388,9314
2017-11-01,東京都,25461,24526,35710
2017-11-01,神奈川県,13197,12704,16819
2017-11-01,新潟県,1205,1239,2530
2017-11-01,富山県,772,759,914
2017-11-01,石川県,1030,929,1086
2017-11-01,福井県,576,623,678
2017-11-01,山梨県,863,798,1141
2017-11-01,長野県,1640,1648,2374
2017-11-01,岐阜県,1783,2236,2118
2017-11-01,静岡県,3223,3150,5305
2017-11-01,愛知県,6696,6688,15395
2017-11-01,三重県,2265,1805,1707
2017-11-01,滋賀県,1676,1577,1585
2017-11-01,京都府,2980,3159,3701
2017-11-01,大阪府,9284,9465,17999
2017-11-01,兵庫県,5124,5475,8152
2017-11-01,奈良県,1471,1544,1246
2017-11-01,和歌山県,598,725,725
2017-11-01,鳥取県,422,475,420
2017-11-01,島根県,552,587,345
2017-11-01,岡山県,1503,1774,2611
2017-11-01,広島県,2155,2803,4255
2017-11-01,山口県,1088,1099,1055
2017-11-01,徳島県,455,589,788
2017-11-01,香川県,805,880,838
2017-11-01,愛媛県,865,918,1042
2017-11-01,高知県,525,478,616
2017-11-01,福岡県,5068,4834,11669
2017-11-01,佐賀県,802,960,726
2017-11-01,長崎県,1074,1217,976
2017-11-01,熊本県,1477,1406,2943
2017-11-01,大分県,941,973,915
2017-11-01,宮崎県,861,920,824
2017-11-01,鹿児島県,1379,1239,1570
2017-11-01,沖縄県,1434,1203,2982
2017-12-01,北海道,2444,2397,10349
2017-12-01,青森県,850,898,949
2017-12-01,岩手県,829,797,982
2017-12-01,宮城県,2036,2176,4240
2017-12-01,秋田県,524,565,564
2017-12-01,山形県,610,647,897
2017-12-01,福島県,1388,1529,1547
2017-12-01,茨城県,3210,3236,3382
2017-12-01,栃木県,2082,2458,1715
2017-12-01,群馬県,1974,2031,2033
2017-12-01,埼玉県,11688,10522,10579
2017-12-01,千葉県,9411,9683,9444
2017-12-01,東京都,25834,25048,36820
2017-12-01,神奈川県,13523,13766,16732
2017-12-01,新潟県,1192,1161,2079
2017-12-01,富山県,786,706,853
2017-12-01,石川県,895,954,1069
2017-12-01,福井県,593,531,577
2017-12-01,山梨県,753,839,983
2017-12-01,長野県,1585,1469,2307
2017-12-01,岐阜県,1830,2064,2037
2017-12-01,静岡県,3224,3442,4961
2017-12-01,愛知県,6715,6954,16179
2017-12-01,三重県,2037,1940,1678
2017-12-01,滋賀県,1668,1831,1536
2017-12-01,京都府,3205,3437,4096
2017-12-01,大阪府,9425,9478,18380
2017-12-01,兵庫県,5476,5570,7671
2017-12-01,奈良県,1562,1487,1470
2017-12-01,和歌山県,692,726,656
2017-12-01,鳥取県,433,481,391
2017-12-01,島根県,520,499,362
2017-12-01,岡山県,1590,1664,2334
2017-12-01,広島県,2236,2698,4070
2017-12-01,山口県,1217,1378,998
2017-12-01,徳島県,542,581,788
2017-12-01,香川県,945,925,782
2017-12-01,愛媛県,931,958,1113
2017-12-01,高知県,451,504,651
2017-12-01,福岡県,5302,4756,10911
2017-12-01,佐賀県,909,907,685
2017-12-01,長崎県,1112,1384,1078
2017-12-01,熊本県,1510,1389,3083
2017-12-01,大分県,1083,1023,926
2017-12-01,宮崎県,1055,901,961
2017-12-01,鹿児島県,1538,1223,1561
2017-12-01,沖縄県,1507,1309,2964
2018-01-01,北海道,2464,2884,9111
2018-01-01,青森県,826,1039,829
2018-01-01,岩手県,901,1006,929
2018-01-01,宮城県,2436,2290,3283
2018-01-01,秋田県,518,717,464
2018-01-01,山形県,595,723,709
2018-01-01,福島県,1494,1688,1513
2018-01-01,茨城県,3283,3727,3372
2018-01-01,栃木県,2326,2603,1788
2018-01-01,群馬県,2336,2035,2054
2018-01-01,埼玉県,11313,10017,10059
2018-01-01,千葉県,9621,9792,8371
2018-01-01,東京都,27088,23719,30702
2018-01-01,神奈川県,13562,12794,15265
2018-01-01,新潟県,1101,1378,1803
2018-01-01,富山県,788,801,721
2018-01-01,石川県,981,1041,957
2018-01-01,福井県,576,636,485
2018-01-01,山梨県,800,878,948
2018-01-01,長野県,1638,1764,2031
2018-01-01,岐阜県,1873,2293,2119
2018-01-01,静岡県,3464,3513,5313
2018-01-01,愛知県,7754,7777,15173
2018-01-01,三重県,2150,2235,1743
2018-01-01,滋賀県,1615,1745,1340
2018-01-01,京都府,3222,3446,3245
2018-01-01,大阪府,9844,9902,15316
2018-01-01,兵庫県,5650,5910,6837
2018-01-01,奈良県,1402,1637,1197
2018-01-01,和歌山県,668,867,697
2018-01-01,鳥取県,404,501,357
2018-01-01,島根県,544,558,336
2018-01-01,岡山県,1723,1939,2438
2018-01-01,広島県,2578,2953,4394
2018-01-01,山口県,1171,1368,1066
2018-01-01,徳島県,574,715,844
2018-01-01,香川県,905,1075,758
2018-01-01,愛媛県,991,1217,1040
2018-01-01,高知県,521,592,661
2018-01-01,福岡県,5756,5707,10332
2018-01-01,佐賀県,878,1010,660
2018-01-01,長崎県,1299,1417,1127
2018-01-01,熊本県,1642,1626,2835
2018-01-01,大分県,1081,1202,948
2018-01-01,宮崎県,1088,1064,905
2018-01-01,鹿児島県,1584,1499,1627
2018-01-01,沖縄県,1632,1360,3010
2018-02-01,北海道,2371,2960,10583
2018-02-01,青森県,834,1105,835
2018-02-01,岩手県,884,1028,1030
2018-02-01,宮城県,2405,2441,4017
2018-02-01,秋田県,583,685,387
2018-02-01,山形県,692,836,853
2018-02-01,福島県,1474,1894,1677
2018-02-01,茨城県,3385,3758,3510
2018-02-01,栃木県,2200,2635,1876
2018-02-01,群馬県,2221,2305,2270
2018-02-01,埼玉県,12516,10775,11290
2018-02-01,千葉県,10586,10240,10490
2018-02-01,東京都,29555,26295,35340
2018-02-01,神奈川県,14796,14026,18154
2018-02-01,新潟県,1141,1443,2149
2018-02-01,富山県,803,791,754
2018-02-01,石川県,949,1276,930
2018-02-01,福井県,627,679,514
2018-02-01,山梨県,844,1243,1146
2018-02-01,長野県,1691,1781,2268
2018-02-01,岐阜県,2060,2408,2120
2018-02-01,静岡県,3532,3745,5656
2018-02-01,愛知県,7873,7613,16531
2018-02-01,三重県,2003,2500,1703
2018-02-01,滋賀県,1883,1740,1597
2018-02-01,京都府,3386,3853,4045
2018-02-01,大阪府,10426,10375,17697
2018-02-01,兵庫県,5880,5864,7762
2018-02-01,奈良県,1585,2185,1389
2018-02-01,和歌山県,778,857,720
2018-02-01,鳥取県,468,568,374
2018-02-01,島根県,712,631,373
2018-02-01,岡山県,1751,1965,2631
2018-02-01,広島県,2779,3118,4503
2018-02-01,山口県,1333,1464,1258
2018-02-01,徳島県,621,648,810
2018-02-01,香川県,994,1118,960
2018-02-01,愛媛県,1071,1309,1228
2018-02-01,高知県,511,565,814
2018-02-01,福岡県,5915,5498,11840
2018-02-01,佐賀県,1086,997,679
2018-02-01,長崎県,1141,1442,1132
2018-02-01,熊本県,1583,1632,2856
2018-02-01,大分県,1085,1198,948
2018-02-01,宮崎県,1048,1019,942
2018-02-01,鹿児島県,1505,1388,1842
2018-02-01,沖縄県,1545,1215,2907
2018-03-01,北海道,9336,13925,32549
